,Unnamed: 0,Category,Subcategory,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
1172,2329,Fitness & Recreation,yoga studios,k7PNL3FQmZoxL5fKmidQUg,yoga-punx-san-francisco-2,Yoga Punx,https://s3-media3.fl.yelpcdn.com/bphoto/KaJTb24PvvPgjr0mdAj-7g/o.jpg,False,https://www.yelp.com/biz/yoga-punx-san-francisco-2?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,8,"[{'alias': 'yoga', 'title': 'Yoga'}]",4.9,"{'latitude': 37.7656883, 'longitude': -122.4218428}",[],Free/Unknown,"{'address1': '455A Valencia St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['455A Valencia St', 'San Francisco, CA 94103']}",,,1389.8485455455118
1173,2330,Fitness & Recreation,yoga studios,VOGxUuoh89BHAdr92dVltQ,five-rivers-yoga-therapy-san-francisco-6,Five Rivers Yoga Therapy,https://s3-media4.fl.yelpcdn.com/bphoto/YVVm8znxQsNpeb35LEvKJA/o.jpg,False,https://www.yelp.com/biz/five-rivers-yoga-therapy-san-francisco-6?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,3,"[{'alias': 'yoga', 'title': 'Yoga'}, {'alias': 'painmanagement', 'title': 'Pain Management'}, {'alias': 'healthcoach', 'title': 'Health Coach'}]",5.0,"{'latitude': 37.773444096047, 'longitude': -122.437641}",[],Free/Unknown,"{'address1': '425 Divisadero St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['425 Divisadero St', 'San Francisco, CA 94117']}",,,1398.8479554583255
1174,2331,Fitness & Recreation,yoga studios,pMcdpkpBBhBV_EdLVg037w,love-story-yoga-san-francisco,Love Story Yoga,https://s3-media2.fl.yelpcdn.com/bphoto/sQNu71ovR_uJuY-9bA1s5g/o.jpg,False,https://www.yelp.com/biz/love-story-yoga-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,75,"[{'alias': 'yoga', 'title': 'Yoga'}]",4.4,"{'latitude': 37.7653664, 'longitude': -122.4217487}",[],Free/Unknown,"{'address1': '473 Valencia St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['473 Valencia St', 'San Francisco, CA 94103']}",14154454075.0,(415) 445-4075,1400.8115794730584
1175,2332,Fitness & Recreation,yoga studios,eP6w3m_iOb0DA0S01xLevA,stephanie-snyder-san-francisco,Stephanie Snyder,https://s3-media3.fl.yelpcdn.com/bphoto/RAy9yXyJbzl2WA6LAU2fpA/o.jpg,False,https://www.yelp.com/biz/stephanie-snyder-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,9,"[{'alias': 'yoga', 'title': 'Yoga'}]",4.9,"{'latitude': 37.765364, 'longitude': -122.421569}",[],Free/Unknown,"{'address1': '473 Valencia Street', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['473 Valencia Street', 'San Francisco, CA 94103']}",,,1400.8115794730584
1176,2333,Fitness & Recreation,yoga studios,T7Cgu3OynbI7pSEf2gVaqQ,shannon-handa-san-francisco,Shannon Handa,https://s3-media4.fl.yelpcdn.com/bphoto/PlNkzPQRexClyuaR-hACCA/o.jpg,False,https://www.yelp.com/biz/shannon-handa-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,2,"[{'alias': 'yoga', 'title': 'Yoga'}, {'alias': 'lifecoach', 'title': 'Life Coach'}, {'alias': 'reiki', 'title': 'Reiki'}]",5.0,"{'latitude': 37.769749367556, 'longitude': -122.448227346727}",[],Free/Unknown,"{'address1': None, 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['San Francisco, CA 94117']}",,,1428.5212378379133
1177,2334,Fitness & Recreation,yoga studios,WhU77oyE_VjWNv4E3XD8Pw,josie-lazo-yoga-san-francisco-3,Josie Lazo Yoga,https://s3-media2.fl.yelpcdn.com/bphoto/Pk68qVG7ruckBkpo7OtQsw/o.jpg,False,https://www.yelp.com/biz/josie-lazo-yoga-san-francisco-3?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,3,"[{'alias': 'yoga', 'title': 'Yoga'}]",5.0,"{'latitude': 37.7617586076167, 'longitude': -122.420182899431}",[],Free/Unknown,"{'address1': 'Mission District', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['Mission District', 'San Francisco, CA 94110']}",14154240749.0,(415) 424-0749,1432.9313137551126
1178,2335,Fitness & Recreation,yoga studios,A09B_4wH1-clWtdWOn7R3A,astayoga-san-francisco,Astayoga,https://s3-media3.fl.yelpcdn.com/bphoto/WecP-t332PyQNmGws20pnw/o.jpg,False,https://www.yelp.com/biz/astayoga-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,83,"[{'alias': 'yoga', 'title': 'Yoga'}]",4.3,"{'latitude': 37.7678413391113, 'longitude': -122.422706604004}",[],Free/Unknown,"{'address1': '417 14th St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['417 14th St', 'San Francisco, CA 94103']}",,,1434.221579804727
1179,2336,Fitness & Recreation,yoga studios,cv5x1oRvYilxyzsARlihWQ,mindful-fit-warrior-san-francisco,Mindful Fit Warrior,https://s3-media4.fl.yelpcdn.com/bphoto/MqP-kYbshW7bB413YrnYMQ/o.jpg,False,https://www.yelp.com/biz/mindful-fit-warrior-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,2,"[{'alias': 'yoga', 'title': 'Yoga'}, {'alias': 'healthtrainers', 'title': 'Trainers'}, {'alias': 'martialarts', 'title': 'Martial Arts'}]",5.0,"{'latitude': 37.76, 'longitude': -122.41971}",[],Free/Unknown,"{'address1': '3425 19th St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['3425 19th St', 'San Francisco, CA 94110']}",15615266863.0,(561) 526-6863,1470.1435658614548
1180,2337,Fitness & Recreation,yoga studios,OocV06ezpLBmiGkNVpBoVQ,body-therapy-and-pelvic-health-san-francisco,Pelvic Health and Body Therapy,https://s3-media4.fl.yelpcdn.com/bphoto/JQCl1oEvYguus2Xe0efm_A/o.jpg,False,https://www.yelp.com/biz/body-therapy-and-pelvic-health-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,9,"[{'alias': 'occupationaltherapy', 'title': 'Occupational Therapy'}, {'alias': 'yoga', 'title': 'Yoga'}, {'alias': 'physicaltherapy', 'title': 'Physical Therapy'}]",5.0,"{'latitude': 37.74861, 'longitude': -122.429618}",[],Free/Unknown,"{'address1': '1286 Sanchez St', 'address2': 'Ste A', 'address3': None, 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['1286 Sanchez St', 'Ste A', 'San Francisco, CA 94114']}",16506708797.0,(650) 670-8797,1495.714589518355
1181,2338,Fitness & Recreation,yoga studios,Q1wJNg7Dt5sjD8miOnWffQ,ryann-summers-yoga-brooklyn,Ryann Summers Yoga,https://s3-media1.fl.yelpcdn.com/bphoto/WH_C7JR3k7qMdi5W6s2DPw/o.jpg,False,https://www.yelp.com/biz/ryann-summers-yoga-brooklyn?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,12,"[{'alias': 'yoga', 'title': 'Yoga'}]",5.0,"{'latitude': 40.6815619, 'longitude': -73.9785952}",[],Free/Unknown,"{'address1': '', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['Brooklyn, NY 11217']}",,,1501.7518051961829
1182,2339,Fitness & Recreation,yoga studios,07WYivXaMF92WrqM3bqgYA,the-floating-lotus-san-francisco-2,The Floating Lotus,https://s3-media1.fl.yelpcdn.com/bphoto/_jGP20qtPsywFOYwVTVmXQ/o.jpg,False,https://www.yelp.com/biz/the-floating-lotus-san-francisco-2?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,5,"[{'alias': 'yoga', 'title': 'Yoga'}]",5.0,"{'latitude': 37.7587699890137, 'longitude': -122.419372558594}",[],Free/Unknown,"{'address1': '2390 Mission St', 'address2': 'Fl 2', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['2390 Mission St', 'Fl 2', 'San Francisco, CA 94110']}",14154487098.0,(415) 448-7098,1516.5217587546697
1183,2340,Fitness & Recreation,yoga studios,oBwBf97FJ4UhFoPWVl-ROA,new-mission-yoga-san-francisco,New Mission Yoga,https://s3-media1.fl.yelpcdn.com/bphoto/1gkajPbNnnHASK5GStBing/o.jpg,False,https://www.yelp.com/biz/new-mission-yoga-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,358,"[{'alias': 'yoga', 'title': 'Yoga'}, {'alias': 'pilates', 'title': 'Pilates'}, {'alias': 'dancestudio', 'title': 'Dance Studios'}]",3.8,"{'latitude': 37.758426, 'longitude': -122.4188988}",[],Free/Unknown,"{'address1': '2415 Mission St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['2415 Mission St', 'San Francisco, CA 94110']}",14154019642.0,(415) 401-9642,1566.9833916731236
1184,2342,Fitness & Recreation,yoga studios,n9JL0miW4TujOYU0nTEC2Q,haum-san-francisco-3,Haum,https://s3-media3.fl.yelpcdn.com/bphoto/j1Xo5smd7sW5zjlg44a_pw/o.jpg,False,https://www.yelp.com/biz/haum-san-francisco-3?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,15,"[{'alias': 'yoga', 'title': 'Yoga'}]",4.9,"{'latitude': 37.76485, 'longitude': -122.41903}",[],Free/Unknown,"{'address1': '2973 16th St', 'address2': 'Ste 500', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['2973 16th St', 'Ste 500', 'San Francisco, CA 94103']}",14155902059.0,(415) 590-2059,1587.9917321972564
1185,2343,Fitness & Recreation,yoga studios,7_mfOpdlGJAHVDoKzkRRhg,austin-efurd-san-francisco,Austin Efurd,https://s3-media1.fl.yelpcdn.com/bphoto/D6eHL72g8j40gy_rO24QQQ/o.jpg,False,https://www.yelp.com/biz/austin-efurd-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,4,"[{'alias': 'yoga', 'title': 'Yoga'}]",5.0,"{'latitude': 37.77454, 'longitude': -122.43061}",[],Free/Unknown,"{'address1': '548 Fillmore', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['548 Fillmore', 'San Francisco, CA 94103']}",,,1589.2519278776758
1186,2345,Fitness & Recreation,yoga studios,luOv4hWJ2DKqV76AWpaf9w,estee-fletter-yoga-san-francisco-2,Estee Fletter Yoga,https://s3-media2.fl.yelpcdn.com/bphoto/qhXeOFVZGM-ulfOXAHSZ7Q/o.jpg,False,https://www.yelp.com/biz/estee-fletter-yoga-san-francisco-2?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,10,"[{'alias': 'yoga', 'title': 'Yoga'}]",5.0,"{'latitude': 37.7531, 'longitude': -122.42104}",[],Free/Unknown,"{'address1': '1234 Valencia St', 'address2': '', 'address3': 'Yoga Tree', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['1234 Valencia St', 'Yoga Tree', 'San Francisco, CA 94110']}",15104329791.0,(510) 432-9791,1607.0990529550093
1187,2346,Fitness & Recreation,yoga studios,pQoAyqHK82DMCl0S1bfxPQ,corepower-yoga-san-francisco-10,CorePower Yoga NoPa,https://s3-media3.fl.yelpcdn.com/bphoto/Eh48RhXN1cfCTy_Yw46t7g/o.jpg,False,https://www.yelp.com/biz/corepower-yoga-san-francisco-10?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,10,"[{'alias': 'yoga', 'title': 'Yoga'}]",2.8,"{'latitude': 37.7753239, 'longitude': -122.4381643}",[],Free/Unknown,"{'address1': '619 Divisadero St', 'address2': None, 'address3': None, 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['619 Divisadero St', 'San Francisco, CA 94117']}",18664419642.0,(866) 441-9642,1611.0167916700343
1188,2347,Fitness & Recreation,yoga studios,E2ujc3UckleHuiSETZqrmQ,kamala-bodhi-wellness-san-francisco,Kamala Bodhi Wellness,https://s3-media2.fl.yelpcdn.com/bphoto/RRR1ZTXv22PLAmdEl4Xi3A/o.jpg,False,https://www.yelp.com/biz/kamala-bodhi-wellness-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,1,"[{'alias': 'reiki', 'title': 'Reiki'}, {'alias': 'yoga', 'title': 'Yoga'}]",5.0,"{'latitude': 37.75502, 'longitude': -122.419612}",[],Free/Unknown,"{'address1': '109 Bartlett St', 'address2': 'Ste 201', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['109 Bartlett St', 'Ste 201', 'San Francisco, CA 94110']}",,,1617.8889202667865
1190,2349,Fitness & Recreation,yoga studios,k6KTROk4XjqSMqjcAuy12Q,pete-guinosso-yoga-san-francisco,Pete Guinosso Yoga,https://s3-media1.fl.yelpcdn.com/bphoto/3w5W4UroLILndcqfjkrIFA/o.jpg,False,https://www.yelp.com/biz/pete-guinosso-yoga-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,6,"[{'alias': 'yoga', 'title': 'Yoga'}]",5.0,"{'latitude': 37.76778, 'longitude': -122.45288}",[],Free/Unknown,"{'address1': '780 Stanyan St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['780 Stanyan St', 'San Francisco, CA 94117']}",14152900043.0,(415) 290-0043,1639.1562409456424
1191,2350,Fitness & Recreation,parks,4pJDRTgAP3TdPNoAFq5-qg,eureka-valley-dog-park-san-francisco,Eureka Valley Dog Park,https://s3-media4.fl.yelpcdn.com/bphoto/xcoczs9Rj_u5dvXNuV2EkQ/o.jpg,False,https://www.yelp.com/biz/eureka-valley-dog-park-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,29,"[{'alias': 'dog_parks', 'title': 'Dog Parks'}]",3.6,"{'latitude': 37.759856, 'longitude': -122.43629}",[],Free/Unknown,"{'address1': '100 Collingwood St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['100 Collingwood St', 'San Francisco, CA 94114']}",,,116.83904054755426
1192,2351,Fitness & Recreation,parks,-1wVJ7sbhRW8Cw00V3qUuA,pink-triangle-memorial-san-francisco,Pink Triangle Memorial,https://s3-media2.fl.yelpcdn.com/bphoto/FqEPAlUkokZGNhc_Q0Ciqw/o.jpg,False,https://www.yelp.com/biz/pink-triangle-memorial-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,5,"[{'alias': 'parks', 'title': 'Parks'}]",4.4,"{'latitude': 37.7623603693319, 'longitude': -122.436218411826}",[],Free/Unknown,"{'address1': '17th And Market', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['17th And Market', 'San Francisco, CA 94114']}",,,163.6929451912839
1193,2352,Fitness & Recreation,parks,l6_rrAu2xEqETBMabUQO1w,state-street-park-san-francisco,State Street Park,https://s3-media3.fl.yelpcdn.com/bphoto/IuLT7d_JiF5hcF9sBEUZoQ/o.jpg,False,https://www.yelp.com/biz/state-street-park-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,2,"[{'alias': 'parks', 'title': 'Parks'}]",3.5,"{'latitude': 37.7637674842541, 'longitude': -122.438510130092}",[],Free/Unknown,"{'address1': 'State St', 'address2': '', 'address3': 'Corona Heights', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['State St', 'Corona Heights', 'San Francisco, CA 94114']}",,,366.8726492245491
1194,2353,Fitness & Recreation,parks,2tyUyWTHNUZCe61XKXmEUQ,saturn-street-stairway-san-francisco,Saturn Street Stairway,https://s3-media4.fl.yelpcdn.com/bphoto/cyQRmWPSipZ3987ZTELkMw/o.jpg,False,https://www.yelp.com/biz/saturn-street-stairway-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,6,"[{'alias': 'parks', 'title': 'Parks'}]",4.5,"{'latitude': 37.7627225, 'longitude': -122.4408507}",[],Free/Unknown,"{'address1': '5 Saturn St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['5 Saturn St', 'San Francisco, CA 94114']}",,,436.9703023921396
1195,2355,Fitness & Recreation,parks,1zMjggsToUxVdyIB4aiv5g,kite-hill-park-san-francisco,Kite Hill Park,https://s3-media2.fl.yelpcdn.com/bphoto/-CzYqG5oKtU9GE26MInM1w/o.jpg,False,https://www.yelp.com/biz/kite-hill-park-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,38,"[{'alias': 'parks', 'title': 'Parks'}]",4.6,"{'latitude': 37.759203, 'longitude': -122.442099}",[],Free/Unknown,"{'address1': '19th & Yukon St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94101', 'country': 'US', 'state': 'CA', 'display_address': ['19th & Yukon St', 'San Francisco, CA 94101']}",,,531.4490204159936
1196,2356,Fitness & Recreation,parks,tGCFC0PTjLbU5m7Euw2NJg,corona-heights-park-san-francisco,Corona Heights Park,https://s3-media1.fl.yelpcdn.com/bphoto/Fqy0N4-_pwWyqTb4gdI2Kg/o.jpg,False,https://www.yelp.com/biz/corona-heights-park-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,195,"[{'alias': 'dog_parks', 'title': 'Dog Parks'}, {'alias': 'hiking', 'title': 'Hiking'}]",4.5,"{'latitude': 37.764762878418, 'longitude': -122.440971374512}",[],Free/Unknown,"{'address1': '32 Museum Way', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['32 Museum Way', 'San Francisco, CA 94114']}",,,588.6809159086953
1197,2357,Fitness & Recreation,parks,p21bc04yUMGsj5oOIvfzOw,golden-gate-park-on-earth-day-san-francisco,Golden Gate Park on Earth Day,,False,https://www.yelp.com/biz/golden-gate-park-on-earth-day-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,1,"[{'alias': 'localflavor', 'title': 'Local Flavor'}, {'alias': 'parks', 'title': 'Parks'}]",5.0,"{'latitude': 37.7580642700195, 'longitude': -122.435722351074}",[],Free/Unknown,"{'address1': '', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['San Francisco, CA 94114']}",,,629.2113270007251
1198,2358,Fitness & Recreation,parks,Aqfb8XuktszU79dxBiRCgQ,bench-in-dolores-park-san-francisco,Bench in Dolores Park,https://s3-media2.fl.yelpcdn.com/bphoto/kuDuAN21K0qU0vN9QNXTnw/o.jpg,False,https://www.yelp.com/biz/bench-in-dolores-park-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,9,"[{'alias': 'parks', 'title': 'Parks'}]",4.8,"{'latitude': 37.758081, 'longitude': -122.428077}",[],Free/Unknown,"{'address1': '20TH St And Church St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94144', 'country': 'US', 'state': 'CA', 'display_address': ['20TH St And Church St', 'San Francisco, CA 94144']}",,,799.7717556134652
1199,2359,Fitness & Recreation,parks,Tf_27JvnneEx0Tz79UwShg,mission-dolores-park-san-francisco,Mission Dolores Park,https://s3-media2.fl.yelpcdn.com/bphoto/SGLE6aljiop98_V95ukb-g/o.jpg,False,https://www.yelp.com/biz/mission-dolores-park-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,1521,"[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'basketballcourts', 'title': 'Basketball Courts'}, {'alias': 'tennis', 'title': 'Tennis'}]",4.6,"{'latitude': 37.759764, 'longitude': -122.427052}",[],Free/Unknown,"{'address1': '19th & Dolores St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['19th & Dolores St', 'San Francisco, CA 94114']}",14158312700.0,(415) 831-2700,835.5046264541909
1200,2360,Fitness & Recreation,parks,sVof84wMPTrg5Ye0gzjzZg,pemberton-steps-san-francisco,Pemberton Steps,https://s3-media3.fl.yelpcdn.com/bphoto/JkmQmsFJIBe5A6eKPMsnnw/o.jpg,False,https://www.yelp.com/biz/pemberton-steps-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,13,"[{'alias': 'parks', 'title': 'Parks'}]",4.6,"{'latitude': 37.75869615376, 'longitude': -122.446477264166}",[],Free/Unknown,"{'address1': '1 Pemberton Pl', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94101', 'country': 'US', 'state': 'CA', 'display_address': ['1 Pemberton Pl', 'San Francisco, CA 94101']}",,,903.8955105633868
1201,2361,Fitness & Recreation,parks,2v5emekat0BKTmq5YRuL3A,buena-vista-park-playground-san-francisco,Buena Vista Park Playground,https://s3-media3.fl.yelpcdn.com/bphoto/5LRCXc2ZGbbvZ77LzHP57w/o.jpg,False,https://www.yelp.com/biz/buena-vista-park-playground-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,3,"[{'alias': 'parks', 'title': 'Parks'}]",3.3,"{'latitude': 37.7682667792603, 'longitude': -122.441393081198}",[],Free/Unknown,"{'address1': None, 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['San Francisco, CA 94117']}",,,927.4338839694416
1202,2362,Fitness & Recreation,parks,c3yP8QvNa5Fh4Yr7T6S6xQ,buena-vista-park-san-francisco-3,Buena Vista Park,https://s3-media2.fl.yelpcdn.com/bphoto/TJuwzAHnfhC_PZP1amH0YA/o.jpg,False,https://www.yelp.com/biz/buena-vista-park-san-francisco-3?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,186,"[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'hiking', 'title': 'Hiking'}]",4.2,"{'latitude': 37.768408, 'longitude': -122.441441}",[],Free/Unknown,"{'address1': 'Buena Vista Ave E & Duboce St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['Buena Vista Ave E & Duboce St', 'San Francisco, CA 94117']}",,,943.2860168663356
1203,2363,Fitness & Recreation,parks,sxO7tMsvEkNea0E54qeWxA,duboce-park-san-francisco,Duboce Park,https://s3-media1.fl.yelpcdn.com/bphoto/Af6UYRjSDBJTXtTuNs1VWQ/o.jpg,False,https://www.yelp.com/biz/duboce-park-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,130,"[{'alias': 'dog_parks', 'title': 'Dog Parks'}, {'alias': 'playgrounds', 'title': 'Playgrounds'}]",4.0,"{'latitude': 37.769425, 'longitude': -122.433431}",[],Free/Unknown,"{'address1': 'Duboce Ave And Noe St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['Duboce Ave And Noe St', 'San Francisco, CA 94117']}",,,984.379456887502
