,Category,Subcategory,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
1268,Shopping,shopping,7rNmN4YsmAVbPyGvAyTmIg,queer-arts-featured-san-francisco,Queer Arts Featured,https://s3-media4.fl.yelpcdn.com/bphoto/UcbVAcxSe0uIHG1kRHvo0w/o.jpg,False,https://www.yelp.com/biz/queer-arts-featured-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,6,"[{'alias': 'galleries', 'title': 'Art Galleries'}]",3.7,"{'latitude': 37.759770359230906, 'longitude': -122.4346696}",[],,"{'address1': '575 Castro St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['575 Castro St', 'San Francisco, CA 94114']}",+18457099549,(845) 709-9549,200.4453010528993
1269,Shopping,shopping,nFiQsO_itu2o7AVsEarqrA,lindenauer-isak-antiques-san-francisco,Lindenauer Isak Antiques,https://s3-media2.fl.yelpcdn.com/bphoto/Nop-kfhukpliO0Hiqha7Fw/o.jpg,False,https://www.yelp.com/biz/lindenauer-isak-antiques-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,6,"[{'alias': 'antiques', 'title': 'Antiques'}]",4.3,"{'latitude': 37.75903, 'longitude': -122.43569}",[],$$$,"{'address1': '4143 19th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['4143 19th St', 'San Francisco, CA 94114']}",+14155526436,(415) 552-6436,211.7955365837965
1270,Shopping,shopping,TfA-PVBTlmdHGLh5z2Bohg,zgo-perfumery-san-francisco,ZGO Perfumery,https://s3-media3.fl.yelpcdn.com/bphoto/7N2ILi-PMhZ_jIs0BPixlw/o.jpg,False,https://www.yelp.com/biz/zgo-perfumery-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,77,"[{'alias': 'homedecor', 'title': 'Home Decor'}, {'alias': 'perfume', 'title': 'Perfume'}, {'alias': 'candlestores', 'title': 'Candle Stores'}]",4.7,"{'latitude': 37.759163790795, 'longitude': -122.43499203165}",[],$$$,"{'address1': '600 Castro St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['600 Castro St', 'San Francisco, CA 94114']}",+14156926511,(415) 692-6511,231.5334101131281
1271,Shopping,shopping,JlLsrYGmyMtShUeDHtu5WA,nick-engel-and-co-fine-jewelry-and-custom-design-san-francisco-2,Nick Engel & Co: Fine Jewelry & Custom Design,https://s3-media1.fl.yelpcdn.com/bphoto/ZHXoI7ZEDaIfiCrpjrXnMA/o.jpg,False,https://www.yelp.com/biz/nick-engel-and-co-fine-jewelry-and-custom-design-san-francisco-2?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,85,"[{'alias': 'jewelry', 'title': 'Jewelry'}]",4.9,"{'latitude': 37.76090205639337, 'longitude': -122.43316531326168}",[],$$,"{'address1': '4011 18th St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['4011 18th St', 'San Francisco, CA 94114']}",+14153428543,(415) 342-8543,288.49803763476194
1272,Shopping,shopping,waywt9e67OcGfddgiUGfMg,rolo-on-market-san-francisco,ROLO on Market,https://s3-media2.fl.yelpcdn.com/bphoto/JbVD1TtPAEi9ykwhbm_Auw/o.jpg,False,https://www.yelp.com/biz/rolo-on-market-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,46,"[{'alias': 'menscloth', 'title': ""Men's Clothing""}]",3.8,"{'latitude': 37.7630653381348, 'longitude': -122.434059143066}",[],$$$$,"{'address1': '2351 Market St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['2351 Market St', 'San Francisco, CA 94114']}",+14154314545,(415) 431-4545,320.7393208818011
1273,Shopping,shopping,Modc-sM7aq3X7pG2aXIUfw,rubys-clay-studio-and-gallery-san-francisco,Ruby's Clay Studio & Gallery,https://s3-media3.fl.yelpcdn.com/bphoto/6bmHf98YYZhEFBkGsojDDA/o.jpg,False,https://www.yelp.com/biz/rubys-clay-studio-and-gallery-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,12,"[{'alias': 'artschools', 'title': 'Art Schools'}, {'alias': 'galleries', 'title': 'Art Galleries'}, {'alias': 'nonprofit', 'title': 'Community Service/Non-Profit'}]",4.3,"{'latitude': 37.7601490344074, 'longitude': -122.432888706312}",[],$,"{'address1': '552 Noe St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['552 Noe St', 'San Francisco, CA 94114']}",+14155589819,(415) 558-9819,323.75134948451824
1274,Shopping,shopping,E1-iGHbTe4kfVnZ3c_E73A,2358mrkt-gallery-san-francisco,2358MRKT Gallery,https://s3-media2.fl.yelpcdn.com/bphoto/5O3hdSTMyn2QAtMlN6ZU9w/o.jpg,False,https://www.yelp.com/biz/2358mrkt-gallery-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,13,"[{'alias': 'galleries', 'title': 'Art Galleries'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.5,"{'latitude': 37.7634703, 'longitude': -122.43448754638528}",[],$$,"{'address1': '2358 Market St', 'address2': 'Ste 1', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['2358 Market St', 'Ste 1', 'San Francisco, CA 94114']}",+14158729285,(415) 872-9285,333.76100635732433
1275,Shopping,shopping,zfCClbuGJzERgS-YFIHvFw,crystal-way-san-francisco-3,Crystal Way,https://s3-media3.fl.yelpcdn.com/bphoto/9mThLU6YgmYWzeouUXKtpQ/o.jpg,False,https://www.yelp.com/biz/crystal-way-san-francisco-3?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,104,"[{'alias': 'jewelry', 'title': 'Jewelry'}, {'alias': 'psychic_astrology', 'title': 'Supernatural Readings'}, {'alias': 'psychologists', 'title': 'Psychologists'}]",4.3,"{'latitude': 37.76334, 'longitude': -122.43362}",[],$$,"{'address1': '2335 Market St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['2335 Market St', 'San Francisco, CA 94114']}",+14158616511,(415) 861-6511,363.88076932163045
1276,Shopping,shopping,2JDgFcj6KszJUJpuYonaaw,kenneth-wingard-san-francisco,Kenneth Wingard,https://s3-media1.fl.yelpcdn.com/bphoto/AV2Ee4mVAdgulwr3xqm_Tw/o.jpg,False,https://www.yelp.com/biz/kenneth-wingard-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,42,"[{'alias': 'homedecor', 'title': 'Home Decor'}]",4.0,"{'latitude': 37.76335, 'longitude': -122.43361}",[],$$,"{'address1': '2319 Market St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['2319 Market St', 'San Francisco, CA 94114']}",+14154316900,(415) 431-6900,367.9165623544986
1277,Shopping,shopping,gmU_-asjikkZyle-upLU_A,stag-and-manor-san-francisco,STAG & MANOR,https://s3-media3.fl.yelpcdn.com/bphoto/IWrpGxmuF5NBREtDIK7VUw/o.jpg,False,https://www.yelp.com/biz/stag-and-manor-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,3,"[{'alias': 'homedecor', 'title': 'Home Decor'}, {'alias': 'artsandcrafts', 'title': 'Arts & Crafts'}, {'alias': 'furniture', 'title': 'Furniture Stores'}]",5.0,"{'latitude': 37.76355, 'longitude': -122.43366}",[],,"{'address1': '2327 Market St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['2327 Market St', 'San Francisco, CA 94114']}",+14159978241,(415) 997-8241,383.27078671355366
1278,Shopping,shopping,fXNXm1BCythEPfjhUzAsWQ,art-house-sf-san-francisco,Art House SF,https://s3-media3.fl.yelpcdn.com/bphoto/0waqXSEG48w69hMV-vBVNg/o.jpg,False,https://www.yelp.com/biz/art-house-sf-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,10,"[{'alias': 'galleries', 'title': 'Art Galleries'}]",4.9,"{'latitude': 37.763775519561605, 'longitude': -122.4340015}",[],,"{'address1': '2324B Market St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['2324B Market St', 'San Francisco, CA 94114']}",+14122605436,(412) 260-5436,385.35448798982844
1279,Shopping,shopping,OAD11faQwOfJCdfBvkorTQ,mikroblack-san-francisco,MikroBlack,https://s3-media1.fl.yelpcdn.com/bphoto/ZDd8m6VRHokkVjfreFtlYA/o.jpg,False,https://www.yelp.com/biz/mikroblack-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,5,"[{'alias': 'personal_shopping', 'title': 'Personal Shopping'}, {'alias': 'accessories', 'title': 'Accessories'}]",5.0,"{'latitude': 37.7635636, 'longitude': -122.4335186}",[],,"{'address1': '2323 Market St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['2323 Market St', 'San Francisco, CA 94114']}",+16282467591,(628) 246-7591,392.47359494535885
1280,Shopping,shopping,0-FWhzRT3zG38-vivGoPew,d-and-h-jewelers-san-francisco-4,D&H Jewelers,https://s3-media3.fl.yelpcdn.com/bphoto/8c2Xb64WVzr7L5RwoOEIFg/o.jpg,False,https://www.yelp.com/biz/d-and-h-jewelers-san-francisco-4?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,95,"[{'alias': 'jewelry', 'title': 'Jewelry'}, {'alias': 'appraisalservices', 'title': 'Appraisal Services'}, {'alias': 'jewelryrepair', 'title': 'Jewelry Repair'}]",4.7,"{'latitude': 37.7636261, 'longitude': -122.4335527}",[],$$,"{'address1': '196 Valencia St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['196 Valencia St', 'San Francisco, CA 94103']}",+14155002550,(415) 500-2550,395.8118253265475
1281,Shopping,shopping,MPJpDJLKLEg1og4lMIEPJA,the-fashion-company-san-francisco-2,The Fashion Company,https://s3-media3.fl.yelpcdn.com/bphoto/rZ-GbD2ZA-i9k83RAHkuow/o.jpg,False,https://www.yelp.com/biz/the-fashion-company-san-francisco-2?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,10,"[{'alias': 'costumes', 'title': 'Costumes'}, {'alias': 'jewelryrepair', 'title': 'Jewelry Repair'}, {'alias': 'accessories', 'title': 'Accessories'}]",5.0,"{'latitude': 37.75857, 'longitude': -122.43983}",[],$$,"{'address1': '28 Carson St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['28 Carson St', 'San Francisco, CA 94114']}",+14156265641,(415) 626-5641,397.747228610781
1282,Shopping,shopping,0NfZ3s2MtCTUDKWr571FtA,mag-galleries-san-francisco,MAG Galleries,https://s3-media2.fl.yelpcdn.com/bphoto/UljqFLs6DdHn_Iyodtsghg/o.jpg,False,https://www.yelp.com/biz/mag-galleries-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,1,"[{'alias': 'galleries', 'title': 'Art Galleries'}]",5.0,"{'latitude': 37.76098, 'longitude': -122.43136}",[],,"{'address1': '3931 18th St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['3931 18th St', 'San Francisco, CA 94114']}",+14158155616,(415) 815-5616,444.0832483012285
1283,Shopping,shopping,x9LZ-aEQmJNk-yL4cB4xIg,tala-tattoo-san-francisco,Tala Tattoo,https://s3-media4.fl.yelpcdn.com/bphoto/rNmMxO5kAR7s7DExeopw0A/o.jpg,False,https://www.yelp.com/biz/tala-tattoo-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,2,"[{'alias': 'tattoo', 'title': 'Tattoo'}, {'alias': 'galleries', 'title': 'Art Galleries'}]",3.0,"{'latitude': 37.764571, 'longitude': -122.432015}",[],$$,"{'address1': '3150 18th St', 'address2': 'Ste 562', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['3150 18th St', 'Ste 562', 'San Francisco, CA 94110']}",+14159024794,(415) 902-4794,564.3359416691463
1284,Shopping,shopping,tipSWe_qjb4vH-ink8DdZg,buy-best-bay-bargains-san-francisco,Buy Best Bay Bargains,https://s3-media4.fl.yelpcdn.com/bphoto/bkP2rcvvF0I7UyQ3WWPuOA/o.jpg,False,https://www.yelp.com/biz/buy-best-bay-bargains-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,1,"[{'alias': 'personal_shopping', 'title': 'Personal Shopping'}]",5.0,"{'latitude': 37.764683, 'longitude': -122.431938}",[],$,"{'address1': '2261 Market St', 'address2': 'Ste 427-A', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['2261 Market St', 'Ste 427-A', 'San Francisco, CA 94114']}",+14155177223,(415) 517-7223,579.653999745705
1285,Shopping,shopping,y1gI8SzT1gI0COqZvnCteg,ten-tigers-body-piercing-san-francisco,Ten Tigers Body Piercing,https://s3-media2.fl.yelpcdn.com/bphoto/7N_PdY52V9_S6Q6zkAlwbA/o.jpg,False,https://www.yelp.com/biz/ten-tigers-body-piercing-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,139,"[{'alias': 'piercing', 'title': 'Piercing'}, {'alias': 'jewelry', 'title': 'Jewelry'}]",4.6,"{'latitude': 37.764253, 'longitude': -122.431243}",[],$$$,"{'address1': '3506 16th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['3506 16th St', 'San Francisco, CA 94114']}",+14157962008,(415) 796-2008,590.2028653282209
1286,Shopping,shopping,rpwDCDaVhx7uU2knhqTUtw,s16-home-san-francisco-2,S16 Home,https://s3-media2.fl.yelpcdn.com/bphoto/taLENlAuIZYwPkZ1Q6bBKA/o.jpg,False,https://www.yelp.com/biz/s16-home-san-francisco-2?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,10,"[{'alias': 'furniture', 'title': 'Furniture Stores'}, {'alias': 'homedecor', 'title': 'Home Decor'}, {'alias': 'antiques', 'title': 'Antiques'}]",5.0,"{'latitude': 37.7645302, 'longitude': -122.4312134}",[],$$$,"{'address1': '286 Sanchez St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['286 Sanchez St', 'San Francisco, CA 94114']}",+14155960197,(415) 596-0197,615.8244910530635
1287,Shopping,shopping,8BcWp4_syxAvk-dC-r3-lQ,black-and-gold-san-francisco,Black & Gold,https://s3-media2.fl.yelpcdn.com/bphoto/QZrmuAzUqiNmSTFEbPTZRA/o.jpg,False,https://www.yelp.com/biz/black-and-gold-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,7,"[{'alias': 'antiques', 'title': 'Antiques'}]",3.3,"{'latitude': 37.7659395265556, 'longitude': -122.433530321374}",[],,"{'address1': '2200 15th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['2200 15th St', 'San Francisco, CA 94114']}",+14156587707,(415) 658-7707,616.3048922480797
1288,Shopping,shopping,1ql4jmQU58X6KYX_beTR-g,style-me-new-san-francisco,Style Me New,https://s3-media2.fl.yelpcdn.com/bphoto/TZedRH_MPWE_a_YM0EIUow/o.jpg,False,https://www.yelp.com/biz/style-me-new-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,11,"[{'alias': 'personal_shopping', 'title': 'Personal Shopping'}]",5.0,"{'latitude': 37.7619400024414, 'longitude': -122.433242797852}",[],$$,"{'address1': '', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['San Francisco, CA 94114']}",+17077802174,(707) 780-2174,629.2113270007251
1289,Shopping,shopping,wYKlTaI4HzHyvMfnov9yUQ,felicite-com-san-francisco,felicite.com,,False,https://www.yelp.com/biz/felicite-com-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,2,"[{'alias': 'bridal', 'title': 'Bridal'}, {'alias': 'flowers', 'title': 'Flowers & Gifts'}]",1.0,"{'latitude': 37.7580642700195, 'longitude': -122.435722351074}",[],,"{'address1': None, 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['San Francisco, CA 94114']}",,,629.2113270007251
1290,Shopping,shopping,h4o7Au_UnoXob_n2YckDTA,sf-pack-attack-san-francisco-4,SF Pack Attack,https://s3-media2.fl.yelpcdn.com/bphoto/1ejh6zvvT9cSq_OGdv30Qw/o.jpg,False,https://www.yelp.com/biz/sf-pack-attack-san-francisco-4?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,53,"[{'alias': 'packingservices', 'title': 'Packing Services'}, {'alias': 'packingsupplies', 'title': 'Packing Supplies'}]",4.9,"{'latitude': 37.7619400024414, 'longitude': -122.433242797852}",[],,"{'address1': '', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['San Francisco, CA 94114']}",+14159904102,(415) 990-4102,629.2113270007251
1291,Shopping,shopping,4E5fqkibw00-Wb16u7BhfA,studio-ren-san-francisco,Studio Ren,https://s3-media3.fl.yelpcdn.com/bphoto/rya89knhs-kr8qRBMG_Org/o.jpg,False,https://www.yelp.com/biz/studio-ren-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,9,"[{'alias': 'bridal', 'title': 'Bridal'}, {'alias': 'womenscloth', 'title': ""Women's Clothing""}, {'alias': 'sewingalterations', 'title': 'Sewing & Alterations'}]",5.0,"{'latitude': 37.7619400024414, 'longitude': -122.433242797852}",[],,"{'address1': None, 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['San Francisco, CA 94114']}",+14083689989,(408) 368-9989,629.2113270007251
1292,Shopping,shopping,sWrsND-yNLOwOuGPGxFGXg,sui-generis-designer-consignment-san-francisco,Sui Generis Designer Consignment,https://s3-media1.fl.yelpcdn.com/bphoto/zBl-HwYKHbOY_dL08LMYpQ/o.jpg,False,https://www.yelp.com/biz/sui-generis-designer-consignment-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,58,"[{'alias': 'menscloth', 'title': ""Men's Clothing""}, {'alias': 'vintage', 'title': 'Used, Vintage & Consignment'}, {'alias': 'womenscloth', 'title': ""Women's Clothing""}]",4.2,"{'latitude': 37.765167, 'longitude': -122.431599}",[],$$$,"{'address1': '2231 Market St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['2231 Market St', 'San Francisco, CA 94114']}",+14154372231,(415) 437-2231,637.8172722640637
1293,Shopping,shopping,q8xajgunfy0IltU4GxfyjA,custom-sofa-san-francisco-5,Custom Sofa,https://s3-media3.fl.yelpcdn.com/bphoto/w8ybb30q1XvYYNQjc3BiiA/o.jpg,False,https://www.yelp.com/biz/custom-sofa-san-francisco-5?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,17,"[{'alias': 'furniture', 'title': 'Furniture Stores'}]",5.0,"{'latitude': 37.76571, 'longitude': -122.43079}",[],,"{'address1': '2199 Market St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['2199 Market St', 'San Francisco, CA 94114']}",+14158107611,(415) 810-7611,725.6124441248313
1294,Shopping,shopping,IODDC_4NtHsIC3bzoMf9DA,the-really-really-free-market-san-francisco,The Really Really Free Market,https://s3-media2.fl.yelpcdn.com/bphoto/dScO3V9jVfal8poFEtZaSg/o.jpg,False,https://www.yelp.com/biz/the-really-really-free-market-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,4,"[{'alias': 'fleamarkets', 'title': 'Flea Markets'}]",4.8,"{'latitude': 37.7605795, 'longitude': -122.426739}",[],,"{'address1': 'Mission Dolores Park', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['Mission Dolores Park', 'San Francisco, CA 94110']}",,,854.1625876439409
1295,Shopping,shopping,fqILCr0hHxlkbszEbn8DAA,walgreens-san-francisco-111,Walgreens,https://s3-media2.fl.yelpcdn.com/bphoto/1G423mUszn2K6Q9awnuOJg/o.jpg,False,https://www.yelp.com/biz/walgreens-san-francisco-111?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,68,"[{'alias': 'drugstores', 'title': 'Drugstores'}, {'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'cosmetics', 'title': 'Cosmetics & Beauty Supply'}]",3.1,"{'latitude': 37.7665413, 'longitude': -122.4297327}",[],$,"{'address1': '2145 Market St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['2145 Market St', 'San Francisco, CA 94114']}",+14153550800,(415) 355-0800,861.358681479246
1296,Shopping,shopping,QLnYFOcuDuH1FyvA6VekGg,books-and-bookshelves-san-francisco,Books & Bookshelves,https://s3-media3.fl.yelpcdn.com/bphoto/ksLO6R_XPnstN-Tyhr1vPg/o.jpg,False,https://www.yelp.com/biz/books-and-bookshelves-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,76,"[{'alias': 'furniture', 'title': 'Furniture Stores'}, {'alias': 'bookstores', 'title': 'Bookstores'}]",4.6,"{'latitude': 37.7676175, 'longitude': -122.4311688}",[],$$,"{'address1': '99 Sanchez St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['99 Sanchez St', 'San Francisco, CA 94114']}",+14156213761,(415) 621-3761,879.3860893296346
1297,Shopping,shopping,jCW9jZwAXncPdesZYsHIxA,walgreens-pharmacy-at-cpmc-davies-campus-san-francisco,Walgreens Pharmacy at CPMC-Davies Campus,https://s3-media4.fl.yelpcdn.com/bphoto/TG0e6I5cJHsGFRB5ox472Q/o.jpg,False,https://www.yelp.com/biz/walgreens-pharmacy-at-cpmc-davies-campus-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,11,"[{'alias': 'drugstores', 'title': 'Drugstores'}]",4.4,"{'latitude': 37.768673, 'longitude': -122.435427}",[],$,"{'address1': '45 Castro St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['45 Castro St', 'San Francisco, CA 94114']}",+14155650991,(415) 565-0991,888.1230860421331
1298,Shopping,shopping,o95XNkDzUj12ocvArY_YlQ,crossroads-trading-san-francisco,Crossroads Trading,https://s3-media2.fl.yelpcdn.com/bphoto/h_ybC51VZuF9Lf25N_443g/o.jpg,False,https://www.yelp.com/biz/crossroads-trading-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,305,"[{'alias': 'vintage', 'title': 'Used, Vintage & Consignment'}, {'alias': 'menscloth', 'title': ""Men's Clothing""}, {'alias': 'womenscloth', 'title': ""Women's Clothing""}]",3.3,"{'latitude': 37.7670641, 'longitude': -122.429385}",[],$$,"{'address1': '2123 Market St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['2123 Market St', 'San Francisco, CA 94114']}",+14155528740,(415) 552-8740,924.8073490356347
